rownames,score,unemp,wage,distance,tuition,education,gender_male,ethnicity_hispanic,ethnicity_other,fcollege_yes,mcollege_yes,home_yes,urban_yes,income_low,region_west
1891,42.540000915527344,7.699999809265137,11.619999885559082,2.0,1.248270034790039,12,False,False,True,False,False,True,False,False,False
1892,61.060001373291016,7.699999809265137,11.619999885559082,2.0,1.248270034790039,16,True,False,True,False,False,True,False,False,False
1893,65.94000244140625,7.699999809265137,11.619999885559082,2.0,1.248270034790039,12,False,False,True,False,False,False,False,True,False
1894,51.27999877929688,8.899999618530273,11.619999885559082,0.3000000119209289,1.248270034790039,12,True,False,True,True,True,True,False,True,False
1895,52.88999938964844,8.899999618530273,11.619999885559082,0.3000000119209289,1.248270034790039,16,True,False,True,False,False,True,False,True,False
1896,42.13999938964844,8.899999618530273,11.619999885559082,0.3000000119209289,1.248270034790039,12,False,False,True,False,False,True,False,True,False
1897,47.290000915527344,8.899999618530273,11.619999885559082,0.3000000119209289,1.248270034790039,14,False,False,True,True,False,True,False,False,False
1898,57.58000183105469,8.899999618530273,11.619999885559082,0.3000000119209289,1.248270034790039,14,False,False,True,False,False,True,False,False,False
1899,49.29999923706055,8.899999618530273,11.619999885559082,0.3000000119209289,1.248270034790039,15,True,False,True,False,False,True,False,False,False
1900,44.5,8.899999618530273,11.619999885559082,0.3000000119209289,1.248270034790039,12,True,False,True,False,False,True,False,True,False
1901,53.52999877929688,8.899999618530273,11.619999885559082,0.3000000119209289,1.248270034790039,15,False,False,True,False,False,True,False,True,False
1902,51.650001525878906,8.899999618530273,11.619999885559082,0.3000000119209289,1.248270034790039,12,False,False,True,False,False,True,False,True,False
1903,54.90999984741211,11.600000381469728,11.619999885559082,0.5,1.248270034790039,12,True,False,True,False,False,True,False,True,False
1904,49.68999862670898,11.600000381469728,11.619999885559082,0.5,1.248270034790039,16,True,True,False,False,False,True,False,True,False
1905,56.43000030517578,11.600000381469728,11.619999885559082,0.5,1.248270034790039,16,True,False,True,False,False,True,False,True,False
1906,45.06999969482422,11.600000381469728,11.619999885559082,0.5,1.248270034790039,14,True,False,True,False,False,True,False,True,False
1907,49.150001525878906,11.600000381469728,11.619999885559082,0.5,1.248270034790039,13,False,False,True,False,False,True,False,True,False
1908,33.790000915527344,11.600000381469728,11.619999885559082,0.5,1.248270034790039,12,False,False,True,False,False,True,False,True,False
1909,44.15999984741211,11.600000381469728,11.619999885559082,0.5,1.248270034790039,12,False,False,True,False,False,True,False,True,False
1910,64.73999786376953,11.600000381469728,11.619999885559082,0.5,1.248270034790039,12,True,False,True,False,False,True,False,True,False
1911,47.619998931884766,11.600000381469728,11.619999885559082,0.5,1.248270034790039,12,True,False,True,False,False,True,False,False,False
1912,65.97000122070312,8.5,11.619999885559082,1.5,1.248270034790039,17,False,False,True,True,False,True,False,True,False
1913,54.20000076293945,8.5,11.619999885559082,1.5,1.248270034790039,13,False,False,True,False,False,True,False,True,False
1914,58.68000030517578,8.5,11.619999885559082,1.5,1.248270034790039,15,True,False,True,False,False,False,False,True,False
1915,41.02000045776367,8.5,11.619999885559082,1.5,1.248270034790039,12,False,False,True,False,False,True,False,True,False
1916,41.0099983215332,8.5,11.619999885559082,1.5,1.248270034790039,12,True,False,True,False,False,True,False,True,False
1917,50.150001525878906,6.300000190734863,11.619999885559082,1.0,1.248270034790039,13,False,False,True,False,False,True,False,True,False
1918,38.25,6.300000190734863,11.619999885559082,1.0,1.248270034790039,12,False,True,False,False,False,True,False,True,False
1919,62.5099983215332,6.300000190734863,11.619999885559082,1.0,1.248270034790039,15,True,False,True,True,True,True,False,True,False
1920,47.119998931884766,6.300000190734863,11.619999885559082,1.0,1.248270034790039,12,True,False,True,False,False,True,False,True,False
1921,65.79000091552734,6.300000190734863,11.619999885559082,1.0,1.248270034790039,16,True,False,True,False,False,True,False,True,False
1922,59.9900016784668,6.300000190734863,11.619999885559082,1.0,1.248270034790039,12,False,False,True,False,False,True,False,False,False
1923,40.47999954223633,6.300000190734863,11.619999885559082,1.0,1.248270034790039,12,True,False,True,False,False,True,False,True,False
1924,39.83000183105469,6.400000095367432,11.619999885559082,0.5,1.248270034790039,14,True,False,False,False,True,True,False,True,False
1925,68.20999908447266,6.400000095367432,11.619999885559082,0.5,1.248270034790039,16,True,False,True,False,False,True,False,False,False
1926,54.70000076293945,8.199999809265137,11.619999885559082,1.600000023841858,1.248270034790039,15,True,False,True,False,False,True,False,True,False
1927,54.560001373291016,8.199999809265137,11.619999885559082,1.600000023841858,1.248270034790039,16,False,False,True,False,False,True,False,False,False
1928,56.41999816894531,8.199999809265137,11.619999885559082,1.600000023841858,1.248270034790039,14,False,False,True,False,False,True,False,False,False
1929,46.9900016784668,8.199999809265137,11.619999885559082,1.600000023841858,1.248270034790039,15,True,False,True,False,False,True,False,False,False
1930,57.36000061035156,7.199999809265137,11.619999885559082,0.3000000119209289,1.248270034790039,13,False,False,True,False,False,True,False,False,False
1931,65.44000244140625,7.199999809265137,11.619999885559082,0.3000000119209289,1.248270034790039,16,True,False,True,True,True,True,False,False,False
1932,60.79999923706055,7.199999809265137,11.619999885559082,0.3000000119209289,1.248270034790039,13,False,False,True,False,False,True,False,False,False
1933,62.56999969482422,7.199999809265137,11.619999885559082,0.3000000119209289,1.248270034790039,16,False,False,True,True,False,True,False,False,False
1934,64.7300033569336,7.199999809265137,11.619999885559082,0.3000000119209289,1.248270034790039,16,True,False,True,False,False,True,False,True,False
1935,40.5099983215332,7.699999809265137,11.619999885559082,2.5,1.248270034790039,12,True,False,True,False,False,True,False,False,False
1936,42.68000030517578,7.699999809265137,11.619999885559082,2.5,1.248270034790039,15,False,False,True,False,False,True,False,True,False
1937,37.88999938964844,7.699999809265137,11.619999885559082,2.5,1.248270034790039,12,True,False,True,False,True,True,False,False,False
1938,52.95000076293945,7.699999809265137,11.619999885559082,2.5,1.248270034790039,12,False,False,True,False,False,False,False,True,False
1939,58.459999084472656,7.699999809265137,11.619999885559082,2.5,1.248270034790039,12,False,False,True,False,False,True,False,False,False
1940,65.93000030517578,7.699999809265137,11.619999885559082,2.5,1.248270034790039,15,False,False,True,False,False,True,False,True,False
1941,57.709999084472656,7.0,11.619999885559082,4.0,1.248270034790039,12,False,False,True,False,False,True,False,True,False
1942,50.68999862670898,7.0,11.619999885559082,4.0,1.248270034790039,12,False,False,True,False,False,True,False,True,False
1943,61.09999847412109,7.0,11.619999885559082,4.0,1.248270034790039,15,True,False,True,True,False,True,False,True,False
1944,47.15999984741211,7.0,11.619999885559082,4.0,1.248270034790039,12,False,False,True,True,True,True,False,True,False
1945,47.91999816894531,7.0,11.619999885559082,4.0,1.248270034790039,12,False,False,True,False,False,True,False,False,False
1946,50.209999084472656,7.0,11.619999885559082,4.0,1.248270034790039,12,False,False,True,False,False,True,False,True,False
1947,51.310001373291016,10.0,11.619999885559082,0.8999999761581421,1.248270034790039,14,True,False,True,False,False,False,False,True,False
1948,65.51000213623047,10.0,11.619999885559082,0.8999999761581421,1.248270034790039,15,False,False,True,False,False,True,False,True,False
1949,53.43999862670898,10.0,11.619999885559082,0.8999999761581421,1.248270034790039,12,True,True,False,False,False,True,False,False,False
1950,51.709999084472656,10.0,11.619999885559082,0.8999999761581421,1.248270034790039,12,False,False,True,False,False,False,False,True,False
1951,54.06999969482422,10.0,11.619999885559082,0.8999999761581421,1.248270034790039,13,False,False,True,False,False,False,False,True,False
1952,48.83000183105469,11.600000381469728,11.619999885559082,0.5,1.248270034790039,12,True,False,True,False,False,True,False,True,False
1953,60.06999969482422,11.600000381469728,11.619999885559082,0.5,1.248270034790039,13,True,False,True,False,False,True,False,False,False
1954,40.290000915527344,11.600000381469728,11.619999885559082,0.5,1.248270034790039,13,False,True,False,False,True,True,False,False,False
1955,62.810001373291016,11.600000381469728,11.619999885559082,0.5,1.248270034790039,14,False,False,True,False,False,True,False,True,False
1956,59.400001525878906,11.600000381469728,11.619999885559082,0.5,1.248270034790039,12,False,False,True,True,False,True,False,True,False
1957,41.75,11.600000381469728,11.619999885559082,0.5,1.248270034790039,12,True,False,True,False,False,False,False,True,False
1958,51.18999862670898,6.699999809265137,11.619999885559082,0.5,1.248270034790039,16,True,False,True,False,False,True,False,True,False
1959,54.40999984741211,6.699999809265137,11.619999885559082,0.5,1.248270034790039,12,True,False,True,False,False,True,False,False,False
1960,60.20000076293945,6.699999809265137,11.619999885559082,0.5,1.248270034790039,12,False,False,True,False,False,False,False,True,False
1961,59.18000030517578,6.699999809265137,11.619999885559082,0.5,1.248270034790039,14,True,False,True,True,False,True,False,False,False
1962,56.0099983215332,7.199999809265137,11.619999885559082,0.1000000014901161,1.248270034790039,16,False,False,False,False,False,True,True,True,False
1963,39.16999816894531,7.199999809265137,11.619999885559082,0.1000000014901161,1.248270034790039,12,False,False,False,False,False,False,True,False,False
1964,34.58000183105469,7.199999809265137,11.619999885559082,0.1000000014901161,1.248270034790039,12,False,False,False,False,False,True,True,True,False
1965,45.0,7.199999809265137,11.619999885559082,0.1000000014901161,1.248270034790039,13,True,False,False,False,False,True,True,True,False
1966,43.86000061035156,7.699999809265137,11.619999885559082,0.2000000029802322,1.248270034790039,13,False,False,False,False,False,True,True,True,False
1967,42.33000183105469,7.699999809265137,11.619999885559082,0.2000000029802322,1.248270034790039,12,False,False,False,False,False,True,True,False,False
1968,53.0,7.699999809265137,11.619999885559082,0.2000000029802322,1.248270034790039,16,False,False,False,False,False,True,True,True,False
1969,48.61000061035156,7.699999809265137,11.619999885559082,0.2000000029802322,1.248270034790039,12,False,False,True,False,False,True,True,False,False
1970,51.77000045776367,7.699999809265137,11.619999885559082,0.2000000029802322,1.248270034790039,16,False,False,True,False,False,True,True,True,False
1971,45.119998931884766,7.199999809265137,11.619999885559082,0.5,1.248270034790039,14,False,False,False,False,False,True,True,True,False
1972,48.90999984741211,7.199999809265137,11.619999885559082,0.5,1.248270034790039,17,True,False,False,True,False,False,True,True,False
1973,48.880001068115234,7.199999809265137,11.619999885559082,0.5,1.248270034790039,15,False,False,False,False,False,False,True,True,False
1974,48.18000030517578,13.5,11.619999885559082,2.0,1.248270034790039,13,False,False,True,True,True,True,False,False,False
1975,57.47999954223633,13.5,11.619999885559082,2.0,1.248270034790039,16,False,False,True,False,False,True,False,True,False
1976,48.2400016784668,13.5,11.619999885559082,2.0,1.248270034790039,18,True,False,True,False,False,True,False,True,False
1977,65.52999877929688,13.5,11.619999885559082,2.0,1.248270034790039,16,True,False,True,True,False,True,False,True,False
1978,50.41999816894531,13.5,11.619999885559082,2.0,1.248270034790039,14,False,False,True,False,False,True,False,True,False
1979,54.43000030517578,13.5,11.619999885559082,2.0,1.248270034790039,12,False,False,True,False,False,True,False,True,False
1980,44.470001220703125,7.699999809265137,11.619999885559082,0.2000000029802322,1.248270034790039,15,True,False,False,False,False,True,True,True,False
1981,57.060001373291016,13.699999809265137,11.619999885559082,5.0,1.248270034790039,12,True,False,False,False,False,True,False,True,False
1982,59.25,13.699999809265137,11.619999885559082,5.0,1.248270034790039,16,True,False,True,True,False,True,False,True,False
1983,61.470001220703125,13.699999809265137,11.619999885559082,5.0,1.248270034790039,12,False,False,True,True,True,True,False,False,False
1984,48.86000061035156,13.699999809265137,11.619999885559082,5.0,1.248270034790039,16,False,False,True,True,False,True,False,False,False
1985,58.900001525878906,11.199999809265137,11.619999885559082,6.0,1.248270034790039,13,False,False,True,False,False,True,False,True,False
1986,38.959999084472656,11.199999809265137,11.619999885559082,6.0,1.248270034790039,12,False,False,True,False,False,True,False,True,False
1987,50.11000061035156,11.199999809265137,11.619999885559082,6.0,1.248270034790039,12,False,False,True,False,False,False,False,False,False
1988,65.55999755859375,8.0,11.619999885559082,2.0,1.248270034790039,12,True,False,True,False,False,True,True,False,False
1989,63.209999084472656,8.0,11.619999885559082,2.0,1.248270034790039,16,True,False,True,True,True,True,True,False,False
1990,50.77999877929688,8.0,11.619999885559082,2.0,1.248270034790039,12,True,False,True,False,False,False,True,True,False
1991,45.40999984741211,8.0,11.619999885559082,2.0,1.248270034790039,13,False,False,True,False,False,True,True,False,False
1992,66.44999694824219,8.0,11.619999885559082,2.0,1.248270034790039,15,True,False,True,True,True,False,True,True,False
1993,40.97999954223633,11.5,11.619999885559082,1.5,1.248270034790039,12,False,False,True,False,False,False,False,True,False
1994,59.0,7.199999809265137,11.619999885559082,0.2000000029802322,1.248270034790039,17,True,False,True,False,False,False,False,True,False
1995,64.08999633789062,7.199999809265137,11.619999885559082,0.2000000029802322,1.248270034790039,15,True,False,True,True,True,True,False,False,False
1996,48.59000015258789,7.199999809265137,11.619999885559082,0.2000000029802322,1.248270034790039,16,True,False,True,True,False,True,False,False,False
1997,33.2400016784668,7.199999809265137,11.619999885559082,0.2000000029802322,1.248270034790039,12,False,False,False,False,False,False,False,False,False
1998,51.130001068115234,7.199999809265137,11.619999885559082,0.2000000029802322,1.248270034790039,14,False,False,False,True,True,True,False,False,False
1999,52.040000915527344,7.199999809265137,11.619999885559082,0.3000000119209289,1.248270034790039,13,False,False,False,False,False,False,False,True,False
2000,51.34999847412109,7.199999809265137,11.619999885559082,0.3000000119209289,1.248270034790039,13,False,False,False,False,False,True,False,True,False
2001,48.61000061035156,7.199999809265137,11.619999885559082,0.3000000119209289,1.248270034790039,14,True,False,False,False,False,True,False,True,False
2002,48.16999816894531,7.199999809265137,11.619999885559082,0.3000000119209289,1.248270034790039,12,False,False,False,True,False,True,False,True,False
2003,43.41999816894531,7.199999809265137,11.619999885559082,0.3000000119209289,1.248270034790039,12,False,False,False,False,False,True,False,False,False
2004,49.84999847412109,7.199999809265137,11.619999885559082,0.3000000119209289,1.248270034790039,13,True,False,False,False,False,True,False,False,False
2005,45.310001373291016,7.199999809265137,11.619999885559082,0.3000000119209289,1.248270034790039,13,False,False,False,False,False,True,False,True,False
2006,50.59000015258789,8.399999618530273,11.619999885559082,1.2000000476837158,1.248270034790039,16,True,False,True,True,False,True,False,False,False
2007,57.900001525878906,8.399999618530273,11.619999885559082,1.2000000476837158,1.248270034790039,13,False,False,True,True,False,True,False,False,False
2008,51.88999938964844,8.399999618530273,11.619999885559082,1.2000000476837158,1.248270034790039,13,False,False,True,False,False,True,False,True,False
2009,35.86000061035156,6.599999904632568,11.619999885559082,0.5,1.248270034790039,12,False,False,True,False,False,False,False,True,False
2010,56.52000045776367,6.599999904632568,11.619999885559082,0.5,1.248270034790039,17,True,False,True,True,False,True,False,False,False
2011,53.810001373291016,6.599999904632568,11.619999885559082,0.5,1.248270034790039,15,False,False,True,False,False,True,False,False,False
2012,53.29999923706055,6.599999904632568,11.619999885559082,0.5,1.248270034790039,16,True,False,True,True,True,True,False,False,False
2013,51.810001373291016,10.399999618530272,11.619999885559082,4.0,1.248270034790039,18,True,False,True,True,False,True,False,True,False
2014,56.43000030517578,10.399999618530272,11.619999885559082,4.0,1.248270034790039,12,True,False,True,False,False,True,False,True,False
2015,62.04999923706055,10.399999618530272,11.619999885559082,4.0,1.248270034790039,16,False,False,True,True,True,False,False,True,False
2016,50.90999984741211,10.399999618530272,11.619999885559082,4.0,1.248270034790039,16,True,False,True,True,False,True,False,False,False
2017,54.68000030517578,10.399999618530272,11.619999885559082,4.0,1.248270034790039,15,False,False,True,True,False,True,False,False,False
2018,48.06999969482422,10.399999618530272,11.619999885559082,4.0,1.248270034790039,16,False,False,True,False,False,True,False,False,False
2019,55.790000915527344,10.399999618530272,11.619999885559082,4.0,1.248270034790039,16,True,False,True,False,False,True,False,True,False
2020,54.209999084472656,10.399999618530272,11.619999885559082,4.0,1.248270034790039,15,False,False,True,False,True,True,False,False,False
2021,58.84999847412109,10.399999618530272,11.619999885559082,4.0,1.248270034790039,16,False,False,True,False,False,True,False,False,False
2022,56.02999877929688,7.199999809265137,11.619999885559082,1.5,1.248270034790039,16,False,False,True,False,False,True,False,True,False
2023,56.18999862670898,7.199999809265137,11.619999885559082,1.5,1.248270034790039,16,True,False,True,False,False,True,False,True,False
2024,51.52000045776367,7.199999809265137,11.619999885559082,1.5,1.248270034790039,17,False,False,True,False,True,True,False,False,False
2025,55.31999969482422,7.199999809265137,11.619999885559082,1.5,1.248270034790039,13,True,False,True,True,False,True,False,False,False
2026,47.04999923706055,7.199999809265137,11.619999885559082,1.5,1.248270034790039,13,True,False,True,False,False,True,False,True,False
2027,52.90999984741211,7.199999809265137,11.619999885559082,1.5,1.248270034790039,13,True,False,True,True,False,True,False,False,False
2028,44.29999923706055,7.199999809265137,11.619999885559082,1.5,1.248270034790039,16,False,False,True,True,True,True,False,False,False
2029,52.81999969482422,7.199999809265137,11.619999885559082,1.5,1.248270034790039,14,True,False,True,False,False,True,False,True,False
2030,54.34000015258789,7.199999809265137,11.619999885559082,1.5,1.248270034790039,15,False,False,True,True,False,True,False,False,False
2031,64.26000213623047,7.199999809265137,11.619999885559082,1.5,1.248270034790039,15,True,False,True,False,False,True,False,True,False
2032,48.16999816894531,5.5,11.619999885559082,0.5,1.248270034790039,14,True,False,True,False,False,True,True,False,False
2033,60.95000076293945,5.5,11.619999885559082,0.5,1.248270034790039,16,True,False,True,False,False,True,True,True,False
2034,62.790000915527344,5.5,11.619999885559082,0.5,1.248270034790039,13,True,False,True,True,False,True,True,True,False
2035,57.29999923706055,5.5,11.619999885559082,0.5,1.248270034790039,16,True,False,True,True,False,True,True,False,False
2036,57.959999084472656,5.5,11.619999885559082,0.5,1.248270034790039,15,True,False,True,True,True,True,True,False,False
2037,62.15999984741211,5.5,11.619999885559082,0.5,1.248270034790039,16,False,False,True,True,True,True,True,False,False
2038,54.25,5.5,11.619999885559082,0.5,1.248270034790039,15,True,False,True,False,False,True,True,True,False
2039,64.13999938964844,5.5,11.619999885559082,0.5,1.248270034790039,14,True,False,True,True,True,True,True,False,False
2040,62.869998931884766,5.599999904632568,10.149999618530272,0.1000000014901161,1.0161700248718262,16,True,False,True,True,True,True,True,False,False
2041,52.59000015258789,5.599999904632568,10.149999618530272,0.1000000014901161,1.0161700248718262,15,False,False,True,True,False,True,True,False,False
2042,55.72999954223633,5.599999904632568,10.149999618530272,0.1000000014901161,1.0161700248718262,12,False,False,True,True,False,True,True,False,False
2043,59.09999847412109,5.599999904632568,10.149999618530272,0.1000000014901161,1.0161700248718262,17,True,False,True,False,False,True,True,False,False
2044,48.16999816894531,5.599999904632568,10.149999618530272,0.1000000014901161,1.0161700248718262,12,False,False,True,False,False,True,True,True,False
2045,47.08000183105469,5.599999904632568,10.149999618530272,0.1000000014901161,1.0161700248718262,16,True,False,True,False,False,True,True,True,False
2046,44.93000030517578,11.800000190734863,10.8100004196167,0.1000000014901161,1.1258699893951416,12,True,False,True,True,False,False,True,False,False
2047,44.709999084472656,11.800000190734863,10.8100004196167,0.1000000014901161,1.1258699893951416,12,False,False,True,False,False,True,True,True,False
2048,53.13999938964844,11.800000190734863,10.8100004196167,0.1000000014901161,1.1258699893951416,12,False,False,True,False,False,False,True,True,False
2049,38.65999984741211,11.800000190734863,10.8100004196167,0.1000000014901161,1.1258699893951416,12,True,False,True,False,False,True,True,False,False
2050,36.220001220703125,11.800000190734863,10.8100004196167,0.1000000014901161,1.1258699893951416,12,True,False,True,False,False,True,True,True,False
2051,55.150001525878906,14.0,12.149999618530272,1.5,1.1662800312042236,16,False,False,True,False,False,True,False,True,False
2052,53.90999984741211,14.0,12.149999618530272,1.5,1.1662800312042236,14,True,False,True,False,False,True,False,True,False
2053,49.380001068115234,14.0,12.149999618530272,1.5,1.1662800312042236,17,True,True,False,False,False,True,False,True,False
2054,46.93000030517578,14.0,12.149999618530272,1.5,1.1662800312042236,12,True,False,True,False,False,True,False,False,False
2055,58.22999954223633,14.0,12.149999618530272,1.5,1.1662800312042236,14,True,False,True,False,False,True,False,True,False
2056,43.75,5.599999904632568,10.149999618530272,0.1000000014901161,1.0161700248718262,12,False,False,True,False,False,True,True,True,False
2057,40.77999877929688,5.599999904632568,10.149999618530272,0.1000000014901161,1.0161700248718262,17,False,False,True,False,False,True,True,True,False
2058,61.959999084472656,5.599999904632568,10.149999618530272,0.1000000014901161,1.0161700248718262,16,True,False,True,False,False,True,True,True,False
2059,47.619998931884766,11.100000381469728,12.149999618530272,1.5,1.1662800312042236,12,False,False,True,False,False,True,False,False,False
2060,61.130001068115234,11.100000381469728,12.149999618530272,1.5,1.1662800312042236,16,False,False,True,True,False,True,False,False,False
2061,61.09999847412109,11.100000381469728,12.149999618530272,1.5,1.1662800312042236,16,False,False,True,True,True,True,False,False,False
2062,67.0999984741211,11.100000381469728,12.149999618530272,1.5,1.1662800312042236,16,False,False,True,True,False,True,False,False,False
2063,50.720001220703125,11.100000381469728,12.149999618530272,1.5,1.1662800312042236,12,True,True,False,False,False,True,False,False,False
2064,57.2599983215332,11.100000381469728,12.149999618530272,1.5,1.1662800312042236,16,True,False,True,True,True,True,False,False,False
2065,67.91999816894531,11.100000381469728,12.149999618530272,1.5,1.1662800312042236,16,False,False,True,True,True,False,False,True,False
2066,48.369998931884766,11.100000381469728,12.149999618530272,1.5,1.1662800312042236,16,False,False,True,False,False,True,False,False,False
2067,52.880001068115234,7.800000190734863,10.149999618530272,0.699999988079071,1.0161700248718262,12,False,False,True,False,False,True,True,True,False
2068,47.02000045776367,7.800000190734863,10.149999618530272,0.699999988079071,1.0161700248718262,12,True,False,True,False,False,True,True,True,False
2069,60.66999816894531,7.800000190734863,10.149999618530272,0.699999988079071,1.0161700248718262,16,False,False,True,True,True,True,True,False,False
2070,54.40999984741211,7.800000190734863,10.149999618530272,0.699999988079071,1.0161700248718262,12,True,False,True,False,False,True,True,False,False
2071,54.5099983215332,7.800000190734863,10.149999618530272,0.699999988079071,1.0161700248718262,15,False,False,True,False,False,True,True,False,False
2072,53.59000015258789,7.800000190734863,10.149999618530272,0.699999988079071,1.0161700248718262,14,True,False,True,False,False,True,True,True,False
2073,62.02999877929688,7.800000190734863,10.149999618530272,0.699999988079071,1.0161700248718262,12,True,False,True,True,False,True,True,False,False
2074,55.88999938964844,7.800000190734863,10.149999618530272,0.699999988079071,1.0161700248718262,15,True,False,True,False,False,False,True,True,False
2075,63.09000015258789,7.800000190734863,10.149999618530272,0.699999988079071,1.0161700248718262,12,False,False,True,False,False,True,True,False,False
2076,42.369998931884766,7.800000190734863,10.149999618530272,0.699999988079071,1.0161700248718262,14,False,False,True,False,False,True,True,True,False
2077,54.400001525878906,13.800000190734863,12.149999618530272,2.0,1.1662800312042236,12,True,False,True,True,False,True,False,False,False
2078,57.54999923706055,13.800000190734863,12.149999618530272,2.0,1.1662800312042236,16,False,False,True,False,False,True,False,False,False
2079,56.83000183105469,13.800000190734863,12.149999618530272,2.0,1.1662800312042236,15,False,False,True,False,False,True,False,True,False
2080,47.70000076293945,13.800000190734863,12.149999618530272,2.0,1.1662800312042236,13,True,False,True,True,True,True,False,True,False
2081,51.209999084472656,13.800000190734863,12.149999618530272,2.0,1.1662800312042236,16,True,False,True,False,True,True,False,False,False
2082,56.619998931884766,13.800000190734863,12.149999618530272,2.0,1.1662800312042236,13,True,False,True,False,False,True,False,False,False
2083,52.709999084472656,6.300000190734863,10.149999618530272,0.699999988079071,1.0161700248718262,15,True,False,True,False,False,True,True,False,False
2084,47.09999847412109,6.300000190734863,10.149999618530272,0.699999988079071,1.0161700248718262,16,True,False,False,False,False,True,True,True,False
2085,53.459999084472656,6.300000190734863,10.149999618530272,0.699999988079071,1.0161700248718262,18,False,False,True,False,False,True,True,True,False
2086,51.310001373291016,6.300000190734863,10.149999618530272,0.699999988079071,1.0161700248718262,15,True,False,True,False,False,True,True,True,False
2087,45.27999877929688,6.300000190734863,10.149999618530272,0.699999988079071,1.0161700248718262,13,False,False,False,False,False,True,True,True,False
2088,65.2300033569336,11.800000190734863,10.8100004196167,0.1000000014901161,1.1258699893951416,17,False,False,True,False,False,True,True,True,False
2089,61.619998931884766,11.800000190734863,10.8100004196167,0.1000000014901161,1.1258699893951416,12,False,False,True,False,False,False,True,True,False
2090,63.66999816894531,11.800000190734863,10.8100004196167,0.1000000014901161,1.1258699893951416,16,True,False,True,False,False,True,True,True,False
2091,54.31999969482422,17.700000762939453,12.149999618530272,1.5,1.1662800312042236,13,False,False,True,False,False,False,False,False,False
2092,49.2400016784668,17.700000762939453,12.149999618530272,1.5,1.1662800312042236,16,True,False,True,True,True,True,False,False,False
2093,55.380001068115234,17.700000762939453,12.149999618530272,1.5,1.1662800312042236,16,True,False,True,False,False,True,False,False,False
2094,58.84999847412109,17.700000762939453,12.149999618530272,1.5,1.1662800312042236,12,True,False,True,True,False,True,False,False,False
2095,49.650001525878906,17.700000762939453,12.149999618530272,1.5,1.1662800312042236,14,True,False,True,False,False,True,False,True,False
2096,37.22999954223633,17.700000762939453,12.149999618530272,1.5,1.1662800312042236,15,True,False,True,False,False,True,False,True,False
2097,47.13999938964844,17.700000762939453,12.149999618530272,1.5,1.1662800312042236,13,False,False,True,False,False,True,False,True,False
2098,38.66999816894531,17.700000762939453,12.149999618530272,1.5,1.1662800312042236,14,False,False,True,False,False,False,False,False,False
2099,51.02999877929688,17.700000762939453,12.149999618530272,1.5,1.1662800312042236,12,True,False,True,False,False,True,False,False,False
2100,52.47999954223633,7.699999809265137,12.149999618530272,2.0,1.1662800312042236,12,False,False,True,False,False,True,False,True,False
2101,49.34999847412109,7.699999809265137,12.149999618530272,2.0,1.1662800312042236,12,True,False,True,False,True,True,False,True,False
2102,66.80000305175781,7.699999809265137,12.149999618530272,2.0,1.1662800312042236,16,False,False,True,False,False,True,False,True,False
2103,53.880001068115234,7.699999809265137,12.149999618530272,2.0,1.1662800312042236,16,True,False,True,False,False,True,False,False,False
2104,45.93999862670898,7.300000190734863,10.149999618530272,1.5,1.0161700248718262,12,True,False,True,False,True,True,False,True,False
2105,58.900001525878906,7.300000190734863,10.149999618530272,1.5,1.0161700248718262,12,False,False,True,False,False,True,False,True,False
2106,65.19999694824219,7.300000190734863,10.149999618530272,1.5,1.0161700248718262,17,True,False,True,True,True,True,False,False,False
2107,48.25,5.300000190734863,10.149999618530272,2.5,1.0161700248718262,12,False,False,True,False,False,True,False,True,False
2108,68.77999877929688,5.300000190734863,10.149999618530272,2.5,1.0161700248718262,16,False,False,True,True,True,True,False,True,False
2109,56.0,5.300000190734863,10.149999618530272,2.5,1.0161700248718262,15,True,False,True,False,False,True,False,False,False
2110,61.540000915527344,5.300000190734863,10.149999618530272,2.5,1.0161700248718262,16,True,False,True,True,False,True,False,True,False
2111,48.619998931884766,5.300000190734863,10.149999618530272,2.5,1.0161700248718262,15,True,False,True,True,False,True,False,False,False
2112,44.720001220703125,5.300000190734863,10.149999618530272,2.5,1.0161700248718262,12,False,False,True,False,True,True,False,True,False
2113,36.61000061035156,5.300000190734863,10.149999618530272,2.5,1.0161700248718262,12,True,False,True,False,False,True,False,True,False
2114,55.630001068115234,5.300000190734863,10.149999618530272,2.5,1.0161700248718262,16,False,False,True,False,False,True,False,True,False
2115,36.18999862670898,5.300000190734863,10.149999618530272,2.5,1.0161700248718262,12,True,False,True,False,False,True,False,False,False
2116,44.400001525878906,5.300000190734863,10.149999618530272,2.5,1.0161700248718262,12,True,False,True,False,False,True,False,True,False
2117,48.54999923706055,5.300000190734863,10.149999618530272,2.5,1.0161700248718262,17,False,False,True,False,False,True,False,True,False
2118,55.02000045776367,4.900000095367432,10.149999618530272,1.5,1.0161700248718262,12,True,False,True,False,False,True,False,True,False
2119,63.369998931884766,4.900000095367432,10.149999618530272,1.5,1.0161700248718262,17,True,False,True,False,False,True,False,True,False
2120,54.790000915527344,4.900000095367432,10.149999618530272,1.5,1.0161700248718262,17,True,False,True,False,False,True,False,False,False
2121,59.619998931884766,4.900000095367432,10.149999618530272,1.5,1.0161700248718262,15,False,False,True,True,True,True,False,False,False
